region,service,resource_id,check,status,detail,risk_level
eu-west-1,ec2,i-0ac677d7497d11ca5,stopped_instance,WARN,"type=t2.large, EBS volumes still incurring cost",MEDIUM
eu-west-1,ec2,i-041b5dabc6845fb85,stopped_instance,WARN,"type=t2.small, EBS volumes still incurring cost",MEDIUM
eu-west-1,ec2,i-088bc44abd6788ef0,stopped_instance,WARN,"type=t2.medium, EBS volumes still incurring cost",MEDIUM
eu-west-1,ec2,i-085a5305cd3dba9e2,stopped_instance,WARN,"type=t3.medium, EBS volumes still incurring cost",MEDIUM
eu-west-1,ec2,i-0bcf61f9a9e3c544f,stopped_instance,WARN,"type=c5.xlarge, EBS volumes still incurring cost",MEDIUM
eu-west-1,ec2,i-01484372b3b343548,previous_gen_instance,WARN,"type=t2.medium, consider upgrading",LOW
eu-west-1,ec2,i-0cdc348cc2ec0f000,previous_gen_instance,WARN,"type=t2.small, consider upgrading",LOW
eu-west-1,eip,eipalloc-096f859ad19bf26ff,unused_elastic_ip,WARN,ip=54.246.40.34,LOW
eu-west-1,ebs,vol-00cabd209ccb47a55,unattached_volume,WARN,"size=32GB, type=gp3",MEDIUM
eu-west-1,ebs,vol-0dc6b7f01aa6c4598,unattached_volume,WARN,"size=20GB, type=gp3",MEDIUM
eu-west-1,ebs,vol-030a924d853b34787,unattached_volume,WARN,"size=8GB, type=gp3",MEDIUM
eu-west-1,ebs,vol-0b9eba54e6734d3a5,unattached_volume,WARN,"size=10GB, type=gp3",MEDIUM
eu-west-1,ebs_snapshot,snap-0305c284440e84760,old_snapshot,WARN,"age=1129d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0c644e7d5b9a836cc,old_snapshot,WARN,"age=1130d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0dceca7b2c6ae4145,old_snapshot,WARN,"age=1145d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-036a7efaca6bf5ea4,old_snapshot,WARN,"age=1150d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-07ad2a01fc4d45bcc,old_snapshot,WARN,"age=1346d, size=60GB",LOW
eu-west-1,ebs_snapshot,snap-0240a9acec92abd89,old_snapshot,WARN,"age=1495d, size=60GB",LOW
eu-west-1,ebs_snapshot,snap-0e9e72881c9063170,old_snapshot,WARN,"age=1729d, size=10GB",LOW
eu-west-1,ebs_snapshot,snap-0075409fdcdd56431,old_snapshot,WARN,"age=1830d, size=10GB",LOW
eu-west-1,ebs_snapshot,snap-026b56c0370bcb3d6,old_snapshot,WARN,"age=449d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0c10ec684b963d073,old_snapshot,WARN,"age=647d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0c12376ca24f369c7,old_snapshot,WARN,"age=802d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0d60f584d792c8892,old_snapshot,WARN,"age=1067d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0d34cdfe653cabe89,old_snapshot,WARN,"age=1150d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0943f77116e165e84,old_snapshot,WARN,"age=1701d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0f54e47e965e9b0bd,old_snapshot,WARN,"age=1729d, size=10GB",LOW
eu-west-1,ebs_snapshot,snap-097a7079b255fdf17,old_snapshot,WARN,"age=1746d, size=10GB",LOW
eu-west-1,ebs_snapshot,snap-0066c76444ad96cd9,old_snapshot,WARN,"age=1836d, size=10GB",LOW
eu-west-1,ebs_snapshot,snap-046c94f33907b27ba,old_snapshot,WARN,"age=1840d, size=10GB",LOW
eu-west-1,ebs_snapshot,snap-022680b52b898a835,old_snapshot,WARN,"age=1129d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0b340c899ef3792bc,old_snapshot,WARN,"age=1150d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-09f125eef73c87b54,old_snapshot,WARN,"age=1151d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0989e565d8bec6df3,old_snapshot,WARN,"age=1151d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0acfa68c8e7901ab2,old_snapshot,WARN,"age=1151d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0306fa2b9ee63657b,old_snapshot,WARN,"age=1151d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-07ec5fb142e656741,old_snapshot,WARN,"age=109d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-045fd9924e396d75f,old_snapshot,WARN,"age=802d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0d30a0166fc8bd148,old_snapshot,WARN,"age=1061d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0280ad3184217adb7,old_snapshot,WARN,"age=1613d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0f231b3a226d8330c,old_snapshot,WARN,"age=1620d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-08ef61b32138a76f3,old_snapshot,WARN,"age=1723d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0a364ec8da3a8eb16,old_snapshot,WARN,"age=1746d, size=10GB",LOW
eu-west-1,ebs_snapshot,snap-081cb4b2af6f3b1e2,old_snapshot,WARN,"age=1746d, size=10GB",LOW
eu-west-1,ebs_snapshot,snap-053eada3dcd920700,old_snapshot,WARN,"age=1066d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0d799943af0a5a1ce,old_snapshot,WARN,"age=1128d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-097e49e8876b7556f,old_snapshot,WARN,"age=1150d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0bd9c0b6af7b88382,old_snapshot,WARN,"age=1151d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-01277cf1433d38bb9,old_snapshot,WARN,"age=1151d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-05bd5d16fad1ab43b,old_snapshot,WARN,"age=1243d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0869aa118c60fddcd,old_snapshot,WARN,"age=1361d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-09c1a3b800d21f44a,old_snapshot,WARN,"age=1529d, size=10GB",LOW
eu-west-1,ebs_snapshot,snap-08eee84588f1745b3,old_snapshot,WARN,"age=1149d, size=200GB",LOW
eu-west-1,ebs_snapshot,snap-026f00688126f3480,old_snapshot,WARN,"age=1151d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-036f81cc738c959c9,old_snapshot,WARN,"age=109d, size=30GB",LOW
eu-west-1,ebs_snapshot,snap-0978ba8c8313abbe7,old_snapshot,WARN,"age=359d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0221a3392cc38aede,old_snapshot,WARN,"age=1067d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0ef3000555dbec4a3,old_snapshot,WARN,"age=1149d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-070a2ed7f99536302,old_snapshot,WARN,"age=1151d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0c0947824061214e8,old_snapshot,WARN,"age=1717d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0fa09b1f6f9eb7f75,old_snapshot,WARN,"age=1836d, size=10GB",LOW
eu-west-1,ebs_snapshot,snap-09a1092a08947d005,old_snapshot,WARN,"age=1837d, size=10GB",LOW
eu-west-1,ebs_snapshot,snap-00e75d453f5d49731,old_snapshot,WARN,"age=1150d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0ffbe1d2b5362d027,old_snapshot,WARN,"age=1150d, size=50GB",LOW
eu-west-1,ebs_snapshot,snap-0816b500784ca0fe1,old_snapshot,WARN,"age=1151d, size=50GB",LOW
eu-west-1,ebs,vol-010c055e62213124c,gp2_volume,WARN,"size=50GB, GP3 is ~20% cheaper with better baseline IOPS",LOW
eu-west-1,ebs,vol-09cba012ebe9075f2,gp2_volume,WARN,"size=50GB, GP3 is ~20% cheaper with better baseline IOPS",LOW
eu-west-1,ebs,vol-0d2e4af9ac2b999d9,gp2_volume,WARN,"size=8GB, GP3 is ~20% cheaper with better baseline IOPS",LOW
eu-west-1,ebs,vol-0c5f3a9fe8881e6e6,gp2_volume,WARN,"size=30GB, GP3 is ~20% cheaper with better baseline IOPS",LOW
eu-west-1,rds,daaspge,oversized_instance,WARN,"class=db.t3.medium, avg CPU=4.1% over 7 days, consider downsizing",HIGH
eu-west-1,rds,sspdatadiiotssp1,oversized_instance,WARN,"class=db.t3.medium, avg CPU=7.6% over 7 days, consider downsizing",HIGH
eu-west-1,rds,pge,oversized_instance,WARN,"class=db.t3.medium, avg CPU=4.9% over 7 days, consider downsizing",HIGH
eu-west-1,rds,ztqa,oversized_instance,WARN,"class=db.t3.medium, avg CPU=3.5% over 7 days, consider downsizing",HIGH
eu-west-1,rds,sspdatadiiotssp1-replica,oversized_instance,WARN,"class=db.t3.medium, avg CPU=7.0% over 7 days, consider downsizing",HIGH
eu-west-1,rds,slcpostgres,oversized_instance,WARN,"class=db.t3.medium, avg CPU=4.1% over 7 days, consider downsizing",HIGH
eu-west-1,rds,daas-imel-fdw,oversized_instance,WARN,"class=db.t3.micro, avg CPU=4.3% over 7 days, consider downsizing",HIGH
eu-west-1,rds,msodsts,oversized_instance,WARN,"class=db.t3.medium, avg CPU=4.6% over 7 days, consider downsizing",HIGH
eu-west-1,rds,pdm,oversized_instance,WARN,"class=db.t3.medium, avg CPU=3.6% over 7 days, consider downsizing",HIGH
eu-west-1,rds,iqcalertmanager,oversized_instance,WARN,"class=db.t3.medium, avg CPU=3.4% over 7 days, consider downsizing",HIGH
eu-west-1,rds,cido,oversized_instance,WARN,"class=db.t3.medium, avg CPU=5.4% over 7 days, consider downsizing",HIGH
eu-west-1,rds,daasodl,oversized_instance,WARN,"class=db.t3.medium, avg CPU=5.3% over 7 days, consider downsizing",HIGH
eu-west-1,s3,slc-processed-manuals-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,slc-processed-mcl-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-s3-backup-imel-tables,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,aws-sam-cli-managed-default-samclisourcebucket-1qedwj94lndi6,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,el-loading-amcs-bucket-test,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,el-loading-bucket-test,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-project-p-f8vb3lzbbfjg,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,metricstreams-cw-streams-test-quickpartial-2djdmb-kwi8nmfo,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,pge-dev-misc,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,mso-dsfts-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,mruocco1-tmp,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,msodsts-291751643970,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,msokm-s3-baseline-generator,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,nxt-models,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,niagara-package,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,nxt-primary-raw-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,291751643970-eu-west-1-athena-results-bucket-hkfkgvvgwe,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,ocp-secrets,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,octdev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,pdm-gd-inputdata-history-dev-test,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,pdm-gd-inputdata-dev-test,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,pge-data-291751643970-eu-west-1,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-studio-291751643970-maak9tegfl,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,pdm-influx-historian-dynamodb,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,pge-data,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-project-p-lw5xhs1u96cs,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-project-p-ym2y34vcfcag,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-project-p-xjmckmg5cwsv,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-studio-291751643970-6wtjypn5skv,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-studio-291751643970-66wxntwf1rf,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-studio-291751643970-fy4w6kosx8,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,pge-reporting-291751643970-eu-west-1,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,rasa-local,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-studio-291751643970-lj0b96epr2,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,pmi-kr-test,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,pmibucket1,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,python3package,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,predictive-rd-hub-data,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,enterprise-landing-raw-dev-localbucket,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,glue-library-icloud,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,enterprise-landing-raw-dev-schemabucket,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,iams-raw-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,ic-awacs-email-ses-template,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,iams-script-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,ic-awacs-portal-sns-publisher,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,icif-athena-result-bucket,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,icloud-athena-result,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,ic-core-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,icif-dev-landing-datasync,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-logs-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,icloud-dev-s3-log-bucket20230210111105849000000001,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,cf-templates-1vwk17zwpmgnr-eu-west-1,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,cardinalis-library-influx,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,codepipeline-eu-west-1-719379017058,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,icloud-dev-kafka-connect,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,icloud-dev-cost-peo-poc,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,icloud-dev-awx-files,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-apollo-api-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,curateddatatest,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-athena-results-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-athena-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-compacted-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-library-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-logs-cloudtrail-odl-parameter-target-value,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,slc-processed-ti-troubleshooting-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,slc-processed-mmis-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,test-icif-dashboard,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sns-opsgenie-glue-jobs-schedule-time-and-frequency,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,slc-temporary,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,ssp-data-ingestion-test,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,system-restore-s3-test,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,test-bucketppa,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-schema-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-s3-config-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-s3-kinesis-stream-test,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-s3-logs,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-s3-raw-access-logging-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-s3-raw-dev-trail-events,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-s3-streams,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-s3-test1-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,dev-digiperf-files,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-source-dev-manual,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-source-count-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-s3-test1-dev-copy,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-temporary-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-script-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,daas-timestream-influx-dev-291751643970,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,data-ocean-artifacts,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,data-platform-target-db,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,dds-dms-redshift-bucket,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,schema-change-detection-bucket,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-studio-uzadd66stw,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-studio-9jtz2tqfmvu,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sampledata02,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,icloud-sagemaker-servicecatalog-seedcode,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,icloud-ingestion-s3-library-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,icloud-ingestion-s3-script-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,icloud-ingestion-s3-logs-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,icloud-ingestion-s3-source-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,icloud-ingestion-s3-temporary-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,icloud-python-modules,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,icloudawacs2,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,iiot-df,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,iiot-eks-backup-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,iiot-machine-vision-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,integra-raw-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,integra-script-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,slc-docs,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,dms-assessment-run-2026-02-24-13-52-52,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,dimloss-codedev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,dms-anjhmqmvpvh5bbdrawiwss6umu,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,dms-assessment-run-2026-02-23-16-54-13,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-eu-west-1-291751643970,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,restoring-drp-test,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,restoring-test-source-ac,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-automated-execution-291751643970-eu-west-1,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,test1buck,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,test-ppa-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,test-ppa-pre-raw,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,test-ppa-schema,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,timestream-analytics-to-s3,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,291751643970-eu-west-1-ssp-archiving-diiot-ssp-1,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,291751643970-eu-west-1-ipt,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,291751643970-eu-west-1-pdm-gd-history-env-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,291751643970-eu-west-1-pdm-gd-inputdata-env-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,291751643970-eu-west-1-pdm-images-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,291751643970-eu-west-1-pdm-models-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,291751643970-eu-west-1-pdm-preprocessing-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,291751643970-eu-west-1-pdm-sagemaker-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,drone-opensource-test,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,dpa-photos,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,dms-assessment-run-2026-02-24-22-43-15,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-project-p-aerbdx0yxraj,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-model-monitor-test-291751643970,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,timestream-historical,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,slc-processed-cil-dev,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,291751643970-eu-west-1-ssp-binimg-dev-diiot-ssp-1,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,291751643970-eu-west-1-ssp-binimg-dev-logs-diiot-ssp-1,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,timestream-unload-one-month,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,appstream2-36fb080bb8-eu-west-1-291751643970,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,sagemaker-project-p-akqv6pd5ggko,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,lifecycle-test-bucket-1234,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
eu-west-1,s3,lambda-dev-source-code-bucket,no_lifecycle_policy,WARN,data may grow indefinitely without expiration rules,MEDIUM
